id,question,prob,resolution,calibration_err,brier,nr_bettors,volume,attention_q,avg_bet
nzP0E6uqu0,Will the Bank of Canada cut interest rates in Q3 2025?,0.9897557292216753,1,0.010244270778324682,0.00010494508377963699,8,957.8200305028097,Q2_small,119.72750381285121
A85ELLhC82,Will the Bank of Canada cut interest rates in Q4 2025?,0.9899999999999999,1,0.01000000000000012,0.0001000000000000024,7,1145.4201800522878,Q2_small,163.63145429318396
dsCtR22sy8,Will the Federal Reserve announce an increase in interest rates at any point in 2025-na [TEST MARKET]?,0.99,1,0.010000000000000009,0.00010000000000000018,2,915.8973470165294,Q4_sophisticated,457.9486735082647
5sUuphqIAQ,Fed makes 3rd interest rate adjustment before EoY 2025?,0.9896506813572533,1,0.010349318642746685,0.0001071083963691041,19,10947.853490613983,Q4_sophisticated,576.2028152954728
ttUAzCZZ5U,Will the Federal Reserve announce an increase in interest rates at any point in 2025?,0.01000000000000001,0,0.01000000000000001,0.00010000000000000021,13,1681.4156385109807,Q2_small,129.33966450084466
zyP0ctgcld,"ECB cuts interest rates at September 11, 2025 meeting",0.060000000000000046,0,0.060000000000000046,0.0036000000000000055,10,1300.8073742802592,Q2_small,130.0807374280259
SnEu2gc2N0,Will the Bank of Canada raise interest rates in Q4 2025?,0.06139451501402865,0,0.06139451501402865,0.003769286473807789,5,291.0,Q1_retail,58.2
MdQyVbGrIdYYVpYcK1uo,Will juno.finance still exist and still offer checking interest rates <0.5% below the effective fed funds rate in 2053?,0.3074367297141971,0,0.3074367297141971,0.09451734277736029,4,70.0,Q1_retail,17.5
6OuhUy99sg,Will US federal interest rates at the end of 2025 be lower than at the end of 2024?,0.9900848574820181,1,0.009915142517981868,9.83100511518918e-05,38,131072.9831871483,Q4_sophisticated,3449.2890312407444
zuPLOLSnly,Will the Bank of Canada raise interest rates in Q2 2025?,0.00999999999999999,0,0.00999999999999999,9.99999999999998e-05,12,1003.6923504364797,Q1_retail,83.64102920303998
puudI9lPyq,Will Tumbles understand why raising interest rates lowers inflation? (before 2026),0.28100240870001375,0,0.28100240870001375,0.07896235369520957,11,384.7358393804601,Q1_retail,34.97598539822365
lz24nS4iWCUVZaFvPydD,Will 30 year mortgage interest rates fall below 5% before 2026? (United States),0.021341397679322846,0,0.021341397679322846,0.00045545525490700654,11,618.320888078252,Q1_retail,56.210989825295634
RudCNhZAQP,What is the risk-free interest rate on Manifold Markets until 2025-12-31?,0.01000000000000001,0,0.01000000000000001,0.00010000000000000021,11,19682.43739748273,Q4_sophisticated,1789.312490680248
BdaoT0IK6bIekfgaezwv,Will 30 year mortgage interest rates fall below 5% before 2025? (United States),0.03231418711647957,0,0.03231418711647957,0.0010442066889988543,11,1450.2522080873582,Q2_small,131.84110982612347
qcO0c9q08h,Will the next rate change by the Fed be an interest rate increase?,0.022149667534588136,0,0.022149667534588136,0.0004906077718927876,10,1029.9218856836355,Q2_small,102.99218856836356
S0hhNOsz88,Will the Bank of Canada cut interest rates in Q2 2025?,0.010000000000000016,0,0.010000000000000016,0.00010000000000000032,9,1949.4892673083018,Q3_large,216.60991858981131
IG7nKQ7tsTHOnKEJZtN5,Will the 'risk-free interest rate' market trade at 2% or more for at least 48 out of the last 96 hours of 2024?,0.010000000000000002,0,0.010000000000000002,0.00010000000000000005,6,1938.3143370108369,Q3_large,323.05238950180615
1hXgZx3iJDuEwbIAqVT5,What is the Risk Free Interest Rate on Manifold Markets until Election Day 2024?,0.009928331503766917,0,0.009928331503766917,9.857176644869066e-05,106,149776.60449031898,Q4_sophisticated,1412.98683481433
3F3Uq8e1Qk2h5N7sFUBM,Will the federal reserve cut interest rates before the end of Q2 2024?,0.01,0,0.01,0.0001,100,52219.723513970566,Q4_sophisticated,522.1972351397056
vqDu5TH8gWhgk8sSVMKI,Will the Fed raise interest rates at the Sept 2023 meeting?,0.01,0,0.01,0.0001,94,52055.09983510084,Q4_sophisticated,553.7776578202216
f1XHEVMh0D8ILKftBLSY,Will the Bank of England raise the UK's interest rate at their 2nd November meeting?,0.0,0,0.0,0.0,88,110768.76959405054,Q4_sophisticated,1258.7360181142105
sHOKqHoIHUkIFSpxZVOw,Will the Bank of England raise the UK's interest rate at their 21st September meeting?,0.01,0,0.01,0.0001,77,14618.720131612268,Q2_small,189.85350820275673
ZKz58PXJXqd3vVDIIlx7,Will the FED drop interest rates at least once before the end of 2024?,0.99,1,0.010000000000000009,0.00010000000000000018,75,34375.919148920606,Q4_sophisticated,458.3455886522747
gFB9fWvUYkm3qwBi1xZh,Will the US Federal Reserve lower interest rates by 4/1/24?,0.0,0,0.0,0.0,70,51799.34024051621,Q4_sophisticated,739.9905748645173
UsmPg2BVhRNLLAm9vYQl,Will the US Fed announce increase in interest rates on Sep 20?,0.04,0,0.04,0.0016,58,30589.870458687496,Q4_sophisticated,527.411559632543
jXAfY3UaC6Z6s9F2NBgI,What is the risk-free interest rate on Manifold Markets until 2024-12-31?,0.010000000000000004,0,0.010000000000000004,0.00010000000000000007,54,106544.94035331535,Q4_sophisticated,1973.0544509873214
gTOKWu1Jt7VPUT6ghBoT,Will the European Central Bank raise the interest rates until the end of 2023?,0.03,0,0.03,0.0009,54,36721.80269129836,Q4_sophisticated,680.0333831721919
ycGGMktLZ5tA0t2pKJtf,Will the fed raise interest rates again prior to 01/01/2024,0.0,0,0.0,0.0,52,53556.370647018004,Q4_sophisticated,1029.9302047503463
3Eu2EULeucc99X2lOxAZ,Matthew Yglesias 2024 predictions: Fed cuts interest rates at least fifty basis points,0.99,1,0.010000000000000009,0.00010000000000000018,47,33591.65104664771,Q4_sophisticated,714.7159797159088
E4xZOmrVNUDhjDEYK4vj,Will the Fed raise interest rates in the October-November 2023 meeting?,0.0,0,0.0,0.0,46,79261.01381348218,Q4_sophisticated,1723.0655176843952
j2XVzk5juSBGCzMK5GkS,Matthew Yglesias 2024 predictions: Fed does not cut interest rates by more than 100 basis points,0.9893883541905362,1,0.010611645809463832,0.00011260702678551131,41,23923.8970125055,Q4_sophisticated,583.5096832318414
lCQDeW1W7fzo8Yzdc7ZE,"Will the Federal Reserve cut interest rates before June 13, 2024?",0.01,0,0.01,0.0001,39,16566.008928077914,Q3_large,424.7694596943055
4bLm9qUI29gF3pL1Q3ur,What is the mana interest rate? [This market resolves YES],0.99,1,0.010000000000000009,0.00010000000000000018,39,15969.753355317896,Q3_large,409.48085526456146
XSO0GfK5otngJnG7Ff04,Will the US Federal Reserve lower interest rates before 5/15/24?,0.01,0,0.01,0.0001,37,12064.904376224293,Q3_large,326.0784966547106
gzUOKzhhIchQkK7vPkx3,Matthew Yglesias 2024 predictions: Fed cuts interest rates at least 75 basis points,0.99,1,0.010000000000000009,0.00010000000000000018,37,10486.886258705092,Q3_large,283.42935834338084
gw74EftIpBhO8Uz1cvF9,I will resolve this question NO at the end of 2022. (risk free interest rate question),0.0,0,0.0,0.0,34,8205.394273592483,Q3_large,241.33512569389654
RnbxSxZvZlQ7oKudoNyN,Will the Fed lower interest rates in its upcoming January meeting?,0.0,0,0.0,0.0,32,20112.831494143047,Q4_sophisticated,628.5259841919702
0ay5Ka4NQfywCuPPFjQy,Will The Fed raise interest rates before it cuts them?,0.01,0,0.01,0.0001,30,20601.98049038613,Q4_sophisticated,686.732683012871
CwezLZZymiTwpHuxsBDP,Will the Reserve Bank of Australia cut interest rates in 2023?,0.0,0,0.0,0.0,29,19012.17235155989,Q4_sophisticated,655.5921500537893
Bm5PDdPcIRz5AUjoBWa0,Will US federal interest rates be raised again by the end of 2024?,0.024392233162705394,0,0.024392233162705394,0.0005949810386637848,28,6281.660111265232,Q3_large,224.3450039737583
D2DQcGvhDFM8AGpqdz2D,Will the federal reserve cut (reduce) interest rates before 2025?,0.99,1,0.010000000000000009,0.00010000000000000018,28,19894.8936460123,Q4_sophisticated,710.5319159290108
rJKj8nDbD5iE9q9iKV0V,Will the EU interest rate be above 3.3% at the end of 2023?,0.98,1,0.020000000000000018,0.0004000000000000007,26,3471.918999567354,Q2_small,133.53534613720592
SiTN5x7UWKYk2YopK09J,Will the Reserve Bank of Australia cut interest rates by end of 2024?,0.009950478879593156,0,0.009950478879593156,9.901202993322946e-05,26,15824.984075909824,Q4_sophisticated,608.6532336888394
N3OHXm0eZSqqAmF7AHFT,Will the Bank of England raise the UK's interest rate at their 14th December meeting?,0.0,0,0.0,0.0,25,117680.69043749588,Q4_sophisticated,4707.227617499835
VF8X8lI9JTEpTjdDEOsC,Will the Bank of Canada raise interest rates in Q1 2024?,0.01,0,0.01,0.0001,22,8132.926030241028,Q3_large,369.6784559200467
gyBIumRBiZxibhkD69bQ,Will the Reserve Bank of Australia cut interest rates by end of Q2 2024?,0.01,0,0.01,0.0001,22,10678.232043978753,Q4_sophisticated,485.374183817216
5MDANh6oH3wA6kdqN6pG,Will the Feds raise interest rates in 2024?,0.019636956551490788,0,0.019636956551490788,0.000385610062605137,22,7081.270908447639,Q3_large,321.8759503839836
dkT1degGK43373v10nUv,Will J. Powell raise interest rates by 25 bps in the FOMC meeting on September 20th?,0.0,0,0.0,0.0,21,14052.892887639326,Q4_sophisticated,669.1853756018727
oSMvLO3HD4EGZyNkjOGw,Will there be another interest rate hike in Canada in October?,0.64,0,0.64,0.4096,20,263.4689911207133,Q1_retail,13.173449556035667
TIrEpKxX5rQuuev5jjrs,What is the risk-free interest rate for markets about the 2024 election?,0.010210495886998466,0,0.010210495886998466,0.0001042542262584126,19,4466.7697428099755,Q3_large,235.09314435841975
3zziqHaFcUiGL5mApimx,"This question will resolve NO on September 12, 2022 (risk free interest rate question)",0.002983252588272308,0,0.002983252588272308,8.899796005433425e-06,19,13760.61024154522,Q4_sophisticated,724.2426442918537
DiQa2NdTibulbGB7WIAj,Will the Russian Central Bank raise interest rates to or above 20% by EOY 2023?,0.03,0,0.03,0.0009,19,2368.6711213766084,Q2_small,124.66690112508465
7qj1gsQE8DQflMWmm57k,Matthew Yglesias 2024 predictions vs Manifold Time Capsule: Fed does not cut interest rates by more than 100 basis point,0.6686326367160437,1,0.33136736328395633,0.10980432944976148,19,691.2901139110558,Q1_retail,36.38369020584504
HsfCT0lkP4LZNcVxAAQP,Will the Reserve Bank of Australia cut interest rates by end of Q3 2024?,0.01,0,0.01,0.0001,18,19789.867827550963,Q4_sophisticated,1099.437101530609
wtyXjerPSVkgFzSCYcXH,Will the Fed raise interest rates in the December meeting?,0.0,0,0.0,0.0,17,6846.322557588404,Q3_large,402.7248563287297
q6X9UJpQVx27oFzlSuP7,Will the U.S. Federal Reserve increase interest rates by more than 1% by the end of 2023?,0.0,0,0.0,0.0,17,33066.51161074107,Q4_sophisticated,1945.0889182788867
cwwZLOBftu3OCc6DrnhA,[free money] What is the risk-free interest rate on my markets through the end of 2024?,0.010596935017249646,0,0.010596935017249646,0.00011229503175981176,36,8191.3524284912755,Q3_large,227.537567458091
9azlYfofAjSRuuj7ly8N,"Will this ""Risk Free Interest Rate"" market by @ZviMowshowitz ever be above 4% again?",0.97,1,0.030000000000000027,0.0009000000000000016,14,3406.487934534225,Q3_large,243.32056675244465
3w0FbpYriurwPbkJ23Te,Will the Bank of England rase the UK's interest rate at their 11th May meeting?,0.96,1,0.040000000000000036,0.001600000000000003,16,736.0973894809034,Q1_retail,46.00608684255646
XwashsQwug36durrhsBe,Will the Bank of Canada raise interest rates in Q4 2023?,0.01,0,0.01,0.0001,16,3966.0818909369245,Q3_large,247.88011818355778
JzNILX98hm1fm40CIbdl,Will the FED interest rate be above 5.25% by years end?,0.99,1,0.010000000000000009,0.00010000000000000018,15,8112.643780874192,Q4_sophisticated,540.8429187249461
NPVWoYU3LKq35xKBHL9S,Will the Bank of England rase the UK's interest rate at their 22nd June meeting?,0.99,1,0.010000000000000009,0.00010000000000000018,15,3999.554337589905,Q3_large,266.636955839327
030wyfpn1p,Will the Reserve Bank of Australia raise interest rates in the August 2024 meeting?,0.08,0,0.08,0.0064,15,3991.6860947643218,Q3_large,266.11240631762143
xe0uw3998p,Will the ECB cut interest rates by November?,0.99,1,0.010000000000000009,0.00010000000000000018,14,9394.12285883071,Q4_sophisticated,671.008775630765
q2CIOXArRWyjSRhLOWsL,Will Fed raise interest rate by 75bps tomorrow?,0.9941445227837356,1,0.005855477216264449,3.4286613430192056e-05,14,4710.033007769229,Q3_large,336.4309291263735
0vwlHZnia5JfF9gInYLR,"Will the Federal Open Market Committee raise interest rates at the June 13-14, 2023 meeting?",0.04,0,0.04,0.0016,14,1929.27630869743,Q2_small,137.805450621245
v6HzHWfOfpySJtb8U8EE,Will the EU interest rate be above 3.3% at the end of 2024?,0.020980138561003947,0,0.020980138561003947,0.0004401662140389248,14,1124.884210991788,Q1_retail,80.34887221369914
5YCnJLjq2Xqkn84xFkO5,Will polish national bank lower the interest rates in september?,0.81,1,0.18999999999999995,0.03609999999999998,14,866.1062096907931,Q1_retail,61.86472926362808
weL1MYKlehQ4OUbgooT4,What is the risk-free interest rate on Manifold until Election Day?,0.0038653891288418117,0,0.0038653891288418117,1.494123311736846e-05,14,16943.73644285022,Q4_sophisticated,1210.2668887750156
Lw7IfawWk0OFMlf2QO1k,Will the Bank of England raise interest rates on 11 May 2023?,0.95,1,0.050000000000000044,0.0025000000000000044,13,590.0,Q1_retail,45.38461538461539
A4u4dU4XpMeUmMR7hxjb,Will the Bank of England raise interest rates before the end of 2023?,0.02,0,0.02,0.0004,13,1703.588561335942,Q2_small,131.0452739489186
PGugv8cN5mR7TapIcMb6,Will the Bank of England raise the UK's interest rate at their 3rd August meeting?,1.0,1,0.0,0.0,12,20927.0,Q4_sophisticated,1743.9166666666667
09LQQhwESOWbc5Acnm37,Will Poland’s Monetary Policy Council increase the reference interest rate before 2024?,0.06,0,0.06,0.0036,12,866.6993725533614,Q1_retail,72.22494771278012
yTXsU8PCfYL9FHqmhwcV,Will the next Federal Reserve interest rate cuts happen in March 2024?,0.0,0,0.0,0.0,12,9550.728614011696,Q4_sophisticated,795.8940511676414
1oZOuWU0Zcb9EwOz0RpT,Will the federal reserve raise interest rates at any time from March to November of '24?,0.01246582646691846,0,0.01246582646691846,0.00015539682950332478,11,2722.932628069968,Q3_large,247.53932982454253
Owlls9okfQTi4JVWqnWl,Will the RBA increase interest rates at their November meeting?,1.0,1,0.0,0.0,11,21949.334768090255,Q4_sophisticated,1995.3940698263868
TPucHawNEnDskHoAF2vL,Will Bank of Japan's Benchmark Interest Rate be >= 0% by the end of Aug 2023?,0.01,0,0.01,0.0001,11,14073.383959341656,Q4_sophisticated,1279.3985417583324
hqOBWDr07SnAmYU72XyH,Will Poland’s Monetary Policy Council increase the reference interest rate before August 2023?,0.05,0,0.05,0.0025000000000000005,11,1149.1793759221982,Q2_small,104.47085235656347
5GyIf2JtsoSglLmUqlj7,Matthew Yglesias 2024 predictions vs Manifold Time Capsule: Fed cuts Interest rates at least fifty basis points,0.7991129907886106,1,0.20088700921138936,0.04035559046989683,10,238.06338988206326,Q1_retail,23.806338988206328
pp220wmt3u,Will the Bank of Canada cut interest rates in Q3 2024?,0.99,1,0.010000000000000009,0.00010000000000000018,10,10158.861869696775,Q4_sophisticated,1015.8861869696775
omcILtSSGobhSSTG65ns,Will the Fed reduce the interest rate by 25bps or more by the end of 2023?,0.02,0,0.02,0.0004,10,1804.2390765655155,Q2_small,180.42390765655153
ayOTKIth2crgRkvzclio,Will the main interest rate (meginvextir) of the central bank of Iceland be higher than 8.75% at the end of 2023?,0.98,1,0.020000000000000018,0.0004000000000000007,9,1141.5208223016764,Q2_small,126.83564692240849
2Hw7Ad2NcUrTNT72Wcps,will the Fed increase short-term interest rates during next meeting?,0.02,0,0.02,0.0004,9,2065.6093520546424,Q3_large,229.5121502282936
Ldppg7R7qI00AZE2hyMJ,Will the Bank of Canada raise interest rates in Q2 2024?,0.01,0,0.01,0.0001,9,3038.6796530732368,Q3_large,337.63107256369295
yQrtLkWPuWBId9u5O9WS,Will the FED interest rate stay the same after the May 2023 meeting?,0.0,0,0.0,0.0,9,32098.558824724656,Q4_sophisticated,3566.5065360805174
cR1lNBsVGZquKqwsN9jZ,Will the Reserve Bank of Australia cut interest rates by end of Q1 2024?,0.0,0,0.0,0.0,9,23323.305257484033,Q4_sophisticated,2591.4783619426703
7rsIss3oJCVQ4V3hR65B,Will the Israeli central bank lower interest rates by more than 0.5% in October due to the war?,0.22,0,0.22,0.0484,9,369.66870029463365,Q1_retail,41.07430003273707
Wh7g57YsYvNIFyG0v2jv,Yet another interest rates market (resolves YES but in an annoying way),0.98,1,0.020000000000000018,0.0004000000000000007,9,1885.6289668657319,Q3_large,209.51432965174797
tz7lazt3ut,Will the Bank of Canada raise interest rates in Q3 2024?,0.01,0,0.01,0.0001,9,20029.07333377027,Q4_sophisticated,2225.452592641141
te1sithxhw,Will the ECB decrease interest rates in September 2024?,0.99,1,0.010000000000000009,0.00010000000000000018,8,914.6273170941422,Q2_small,114.32841463676777
EhOp9pUcuq,"US 10Y Treasury yield above 5% by June 30, 2025?",0.06689246965179553,0,0.06689246965179553,0.004474602496116386,9,377.94542066328563,Q1_retail,41.99393562925396
9ghqghRApt,"French 10Y bond yield spread over Italian 10Y bond yield becomes positive before October 15, 2025",0.7494405804142167,1,0.2505594195857833,0.06278002274316462,2,89.0529193444726,Q1_retail,44.5264596722363
U5gzh6S5dh,"Will the ten year treasury yield on December 16, 2025 be below 4%?",0.010127617666447968,0,0.010127617666447968,0.00010256863959774899,11,9779.336516941861,Q4_sophisticated,889.0305924492601
PdOOZtLACZ,10 Year Treasury Yield at 4.5%+ on 7/1/2025?,0.08211074383781342,0,0.08211074383781342,0.006742174253599013,15,3551.8518358008005,Q3_large,236.79012238672004
UAP00uQlts,10 Year Treasury Yield at 4.5%+ on 12/31/2025?,0.01318451470745974,0,0.01318451470745974,0.00017383142807122218,14,10665.018924306452,Q4_sophisticated,761.7870660218895
0p6OSzpq0p,"Will the 10 year treasury yield be higher on May 30, 2025 than on December 31, 2024?",0.014244490040112296,0,0.014244490040112296,0.00020290549650285838,12,1573.2550101254851,Q2_small,131.10458417712377
ncOLt2RAdI,"Will the ten year treasury yield on October 28, 2025 be below that on August 18, 2025?",0.9900000000000001,1,0.009999999999999898,9.999999999999796e-05,10,9302.565305014223,Q4_sophisticated,930.2565305014223
PcLQLz95Op,Will AntiHunter treasury exceed 500K USD by February 22 2026?,0.6315318057041897,0,0.6315318057041897,0.39883242161599436,3,45.0,Q1_retail,15.0
SggN5uCthy,"Will AntiHunter treasury exceed 200K USD by Feb 14, 2026?",0.2977838241726333,0,0.2977838241726333,0.0886752059388778,3,100.97612747796879,Q1_retail,33.65870915932293
ydc20pgypZ,Will I touch a “2025” penny in 2025?,0.036751884011358704,0,0.036751884011358704,0.0013507009783843636,22,6030.188757593989,Q3_large,274.09948898154494
II9qyuu5nP,Will the Trump admin say they will tariff the countries whose central banks signed a letter supporting Jerome Powell?,0.010000000000000005,0,0.010000000000000005,0.00010000000000000011,11,17387.649483174326,Q4_sophisticated,1580.6954075613023
qIOEE2ZLyN,"Will the 10 year treasury yield be above 4% as of August 1, 2025?",0.98,1,0.020000000000000018,0.0004000000000000007,9,1139.0807787102342,Q2_small,126.5645309678038
LNsySCgSCR,"Will AntiHunter treasury exceed $500K FMV by Feb 19, 2026?",0.5944424217894497,0,0.5944424217894497,0.35336179282290603,2,30.0,Q1_retail,15.0
ptdgSlgZZq,"Delayed Social Security payments to at least 100,000 people before December 31, 2025",0.05536546748673679,0,0.05536546748673679,0.0030653349900249087,132,49926.09532197678,Q3_large,378.2279948634605
9SE0cUAS2A,Will Trump and Xi meet as scheduled on March 31st?,0.010000000000000005,0,0.010000000000000005,0.00010000000000000011,42,4849.655632427593,Q2_small,115.46799124827604
PztuIPQph9,New country buys Bitcoin in 2025?,0.029766723750638303,0,0.029766723750638303,0.0008860578428468145,34,13234.619355855113,Q3_large,389.2535104663269
Ct6nOP5RZA,Will the Atlanta Fed's shocking Q1 GDP estimate be accurate? (-2% or lower),0.010623726216214836,0,0.010623726216214836,0.0001128635587170904,30,20222.53705357125,Q4_sophisticated,674.084568452375
qIz8zltsQE,Will the Federal Reserve end quantitative tightening in 2025?,0.989862001093578,1,0.010137998906421974,0.00010277902182661315,6,9150.976579488159,Q4_sophisticated,1525.1627632480265
9u05L6NIE6,1 March india golden price 155000,0.645501492851883,1,0.35449850714811704,0.1256691915702436,2,85.05977804022676,Q1_retail,42.52988902011338
9gdN0OyNss,"Will Felix/Masinov ship a user-facing product by Feb 16, 2026?",0.31359889070571506,1,0.686401109294285,0.471146482840425,2,300.0,Q2_small,150.0
2dUZP5Ap22,Major data breach (>100k records)  of Treasury Department data occurs before September 1st 2025,0.010000000000000044,0,0.010000000000000044,0.00010000000000000087,14,2269.974868108131,Q2_small,162.14106200772363
syQnp0ptQ0,Will the 10 Year Treasury Yield at closing on 12/31/2025 be 4% or higher?,0.99,1,0.010000000000000009,0.00010000000000000018,12,2146.7529029221178,Q2_small,178.8960752435098
2GSsSnmvCBozW4BcSoBv,US 10-year treasury trades above 7% before 2026,0.0350195391564289,0,0.0350195391564289,0.001226368122728657,12,1287.588651237652,Q2_small,107.29905426980433
LIEA2ICtPP,Will the AFGE lawsuit to stop DOGE access to treasury data succeed?,0.6726949899637602,1,0.3273050100362398,0.10712856959482303,8,93.21434522367676,Q1_retail,11.651793152959595
CU8sOcdlNR,10 Year Treasury Yield at 4.25%+ on 10/1/2025?,0.08857547800349996,0,0.08857547800349996,0.007845615303548506,7,913.981639906319,Q2_small,130.56880570090271
zEqR0QNtpI,Will any head of executive department appointed in the 2025-2029 Administration leave office in 2025?,0.04994886818313607,0,0.04994886818313607,0.0024948894327763028,13,3927.3508332890547,Q3_large,302.1039102530042
IdU9puIAyC,By Jan 31 will any U.S.-based corporation have operational control over Venezuelan assets formerly operated by PDVSA?,0.01000000000000001,0,0.01000000000000001,0.00010000000000000021,7,960.3567170627927,Q2_small,137.1938167232561
zulcOEq5QS,South Africa 2026 Budget: Will cigarette taxes rise by >5%?,0.5380630200389155,0,0.5380630200389155,0.2895118135333984,2,57.37603642338404,Q1_retail,28.68801821169202
iqkqg1qhzb,Will Bitcoin become US Treasury reserve asset in 2025?,0.023294985824900864,0,0.023294985824900864,0.0005426563645823322,58,21795.573512570918,Q3_large,375.78575021674
PqQrdVlLZtG41OviNVRS,10-year US treasuries yield >10% any time before 2026,0.011025901130421165,0,0.011025901130421165,0.00012157049573782272,20,14728.19071630563,Q4_sophisticated,736.4095358152815
EQqt9p8Aq5,Data breach of Treasury Department data occurs before September 1st 2025,0.07955852602175398,0,0.07955852602175398,0.006329559062754105,12,562.4761986626102,Q1_retail,46.87301655521751
OStPSUOqQI,"Will the United States default on its sovereign debt obligations by December 31, 2025?",0.027572170448296074,0,0.027572170448296074,0.0007602245832298913,25,4385.151799793321,Q2_small,175.40607199173283
2Pd3HkJjl8jNJeaVY8uY,"Will the US mint a ""trillion-dollar platinum coin"" in 2023?",0.0,0,0.0,0.0,91,68340.06342794484,Q4_sophisticated,750.9897079993939
Tzh9jRZ3BD7YoY96VOL9,Will the US avoid default by raising the debt ceiling?,1.0,1,0.0,0.0,88,100289.7186533003,Q4_sophisticated,1139.6558937875034
WmcUhZz2ROcO9I5WluVb,"Will there be a US financial crisis before July 1, 2023?",0.01,0,0.01,0.0001,86,21481.748786975462,Q3_large,249.78777659273794
h9GkCELGXq0fwPyGyD82,"Will the US government default (fail to pay its bills on time, not just Treasury debt) in 2023?",0.02,0,0.02,0.0004,82,29957.136533456127,Q3_large,365.33093333483083
3YdNMO3dE6yVt3rTXfB3,Will the 10 Year Treasury Yield at closing on 1/1/2024 be 5% or higher?,0.02,0,0.02,0.0004,69,16867.924802353264,Q3_large,244.46267829497484
8k9fgobhq8,Will I regret investing $150k into Jesse's election trading?,0.09159015007308277,0,0.09159015007308277,0.008388755590409825,58,76829.66880232046,Q4_sophisticated,1324.6494621089735
9Ccsjc0fmbIb9g50p7SB,Will the 10 Year Treasury Yield at closing on 12/31/2024 be 4% or higher?,0.98935575264661,1,0.01064424735338998,0.00011330000172014958,36,48572.86278747515,Q4_sophisticated,1349.2461885409764
BT7yqREVZHuO93zPravk,"Will the United States default on its sovereign debt before July 1, 2023?",0.0,0,0.0,0.0,35,37230.09678449857,Q4_sophisticated,1063.7170509856735
VGQFAXPg2AAv1Si2Muy1,Will US 10YR Treasury yields reach 5%?,1.0,1,0.0,0.0,33,53238.302872786095,Q4_sophisticated,1613.2819052359423
QCSLECd0SS,Will the yield on the 10-year US treasury exceed 4.75% in April 2025?,0.1804836255347176,0,0.1804836255347176,0.03257433908615617,33,3830.8864668825195,Q2_small,116.08746869340968
ZzhOSrW7QJD8Xx1ZsusF,Will the 10 Year Treasury Yield at closing on 1/1/2024 be 4.5% or higher?,0.02,0,0.02,0.0004,25,18667.217428723256,Q4_sophisticated,746.6886971489303
25pLzIdg25,Germany Withdraws Gold from US in April?,0.03342644352284841,0,0.03342644352284841,0.0011173271265861745,23,6081.270036968385,Q3_large,264.403045085582
sNHKTd1ICDw0y08Mki7e,Will depositors at another US bank be bailed out before May?,0.08,0,0.08,0.0064,22,5260.430399561738,Q3_large,239.11047270735173
swUBhPjfAj3iqAiHgGVV,Will anyone associated with Tornado Cash be criminally charged by US Authorities before 2023?,0.03,0,0.03,0.0009,22,1432.0214208415337,Q1_retail,65.09188276552426
C2e8SWvSP6BvurZX4zQx,Will the 10 Year Treasury Yield at closing on 12/31/2024 be 3% or higher?,0.9894978245502062,1,0.010502175449793816,0.00011029568917825194,21,14323.730506551234,Q4_sophisticated,682.0824050738682
OOum3QVM6MC68x3VvJqm,Will the 10 Year Treasury Yield at closing on 12/31/2024 be 3.5% or higher?,0.9896483675525019,1,0.01035163244749815,0.00010715629432809652,21,19688.872230680012,Q4_sophisticated,937.5653443180958
XCHDvXXDL04bIY9hiBgR,Will Ethereum undergo a hard fork before 2024 due to U.S. Treasury sanctions?,0.01,0,0.01,0.0001,21,3619.7140242131563,Q2_small,172.36733448634078
uD6UIarrpeBp1k4mHj2a,Will Janet Yellen leave the office of Treasury Secretary by April 2023?,0.0,0,0.0,0.0,18,9672.799021367682,Q4_sophisticated,537.3777234093156
67QBb9ZwrwLlLh8hE2ia,Will Coinbase censor Ethereum 2.0 transactions due to U.S. Treasury (OFAC) sanctions?,0.06,0,0.06,0.0036,18,2684.942984335951,Q2_small,149.16349912977506
UNuthRL2SC,"Will Microsoft acquire TikTok before 4th April, 2025? [Read description]",0.010000000000000014,0,0.010000000000000014,0.00010000000000000028,17,6239.56609432704,Q3_large,367.0332996662965
HxJG4Zkwnz8lzYqoyOCY,"Will $TLT close above $85.00 on October 13th, 2023?",0.91,1,0.08999999999999997,0.008099999999999994,16,1136.0805386235038,Q1_retail,71.00503366396899
FDPGj5yPoxzhrzP8xJKv,Will the 10 Year Treasury Yield at closing on 1/1/2025 be higher than the 2 year treasury yield (non-inverted yield curve)?,0.9898931477827548,1,0.010106852217245166,0.00010214846174123353,15,12374.284736241187,Q4_sophisticated,824.9523157494125
C2EyehwnDcJ2Y32EEiXh,Will the US government default on Treasury bond debt in 2023?,0.02,0,0.02,0.0004,14,1609.4552057739731,Q2_small,114.96108612671237
WMwxfFsgFT5sVJhi5h6n,Will a US Treasury 10 year note auction price below a 4% yield before one clears above 5%?,0.96,1,0.040000000000000036,0.001600000000000003,14,3080.8009867807223,Q3_large,220.05721334148015
klLNaWcjvwxvSt6htVB0,Will yield on the 10 year US Treasury note exceed 5.5% before the end of June 2024?,0.02,0,0.02,0.0004,14,1461.0027662426678,Q2_small,104.35734044590484
gjx5snz9IwISYER8Zv49,"Will the 10-2 year treasury yield spread remain in negative territory (inverted) until April 1, 2024?",0.93,1,0.06999999999999995,0.004899999999999993,13,791.7591966336697,Q1_retail,60.90455358720536
